GEOID,avg_hourly_wage
2602904,32.64530620372027
2602905,47.460494729924555
2602906,65.01372279860016
2602907,36.94001560899956
2602908,51.52848654593867
2603001,33.30680624019998
2603002,38.60276528512294
2603003,44.058359306930974
2603004,29.768359123696296
2603005,29.145589685194725
2603006,26.943899755903868
2603100,29.27929110912405
2603201,49.923566025983995
2603202,33.7680276364448
2603203,35.13004171357718
2603204,25.832260789967993
2603205,26.37331069374615
2603206,30.826260956084877
2603207,28.906252801842893
2603208,30.28625824508325
2603209,87.0549453113662
2603210,21.02993597637267
2603211,32.38083190041869
2603212,22.537815030019072
2603213,36.81525614997853
2603300,34.70591780983117
2700101,33.53467282059194
2700201,31.45296059463903
2700301,32.927634122113496
2700401,30.937610571139
2700501,30.09169860966828
2700600,31.01757824508083
2700700,31.266282816508273
2700800,34.239712650720776
2700901,32.11023006050836
2701001,25.233384449124753
2701101,34.87052101901727
2701200,33.059808987766594
2701301,40.01443644128438
2701302,28.94664670540961
2701303,36.3350786003591
2701401,45.995682737104836
2701402,39.726654671008724
2701501,39.16470453735546
2701502,35.014433985999794
2701503,38.38256936938664
2701504,51.70231615546164
2701505,26.18476521271961
2701601,53.6284360052176
2701602,52.003241487705175
2701603,33.36417732948247
2701604,33.47746559879998
2701605,52.932957482382875
2701606,51.38710394130145
2701607,53.03101610401416
2701608,33.04407973210537
2701609,36.86446804518734
2701610,57.746278162177894
2701611,35.5690034990082
2701701,42.19957860591078
2701702,38.90033075630775
2701703,37.15909823358975
2701704,40.599802901590806
2701800,37.572734068380335
2701900,53.11409338190443
2702001,35.946796252240425
2702100,30.679599205834954
2702200,29.07589695471033
2702300,28.486057800692276
2702400,31.68787612505326
2702500,30.581651427180272
2702600,46.7773159515632
2702700,36.491814318615965
2702800,36.597517430648494
2800100,30.87378282961268
2800200,25.347655605019344
2800300,23.723254702545752
2800400,41.46833337338326
2800500,30.51112869332133
2800600,42.708371465132146
2800700,22.580848794603412
2800800,22.705108461351053
2800900,33.42327344980656
2801001,28.00468700624827
2801101,29.0908479498564
2801300,29.067717337178298
2801400,28.560779590476518
2801500,37.707002322092045
2801600,26.34001128734934
2801700,27.11078891328162
2801800,26.62221093537361
2801900,30.05737736510981
2802001,28.400016827383062
2802002,34.92938350774369
2802100,29.213514361788913
2900100,29.002267525073385
2900200,27.03926997322141
2900300,24.45411881224075
2900400,30.805586260165462
2900501,30.337921042673816
2900601,32.98078795523549
2900700,26.40607542936817
2900800,31.37678664879775
2900901,38.09189643176784
2900902,34.7228907745189
2901000,36.66298851546601
2901101,30.07825859078295
2901102,28.9958776796476
2901103,30.39905568826622
2901104,41.04860221778572
2901105,29.392166163153636
2901200,30.665241980446535
2901300,24.048014547802758
2901400,24.984468817610168
2901500,29.990144583190222
2901600,24.113500974227414
2901700,28.83819119208154
2901801,38.766844705058546
2901802,34.911455489200094
2901803,33.058133247602136
2901901,36.957262962898184
2901902,29.856078757635583
2901903,25.240339473906182
2901904,85.25179080911713
2901905,61.621132198622526
2901906,44.72019071440731
2901907,37.94318241225745
2901908,45.90030793453903
2902001,28.55908002025581
2902002,37.272652736368066
2902101,32.79224302626665
2902102,30.882672338648455
2902200,27.604979745677387
2902300,29.3134018142414
2902400,24.41822219115577
2902500,25.82989508401702
2902600,20.294868867158883
2902701,28.883470928475763
2902702,25.642309002004605
2902703,32.56155695121215
2902800,31.96602168044139
2902900,25.701701207121992
3000100,29.49798811258242
3000200,31.30432810211147
3000300,29.904972732054173
3000400,37.27079152160128
3000500,28.950787802229875
3000600,32.90711539175711
3000700,32.47472576517539
3000800,30.40637352377093
3100100,24.279002068245862
3100200,26.318510209075818
3100300,26.511080089588397
3100400,35.94617565760012
3100500,26.047478537873122
3100600,30.601688563155818
3100701,28.129050585737684
3100702,35.7264927122335
3100801,26.157936998476096
3100802,36.26129719846162
3100901,39.39753921765545
3100902,35.14048139438743
3100903,26.556907019670675
3100904,36.40814932555137
3200101,33.335335146360805
3200102,34.694350479669666
3200103,53.85242615019854
3200200,34.43412706587929
3200300,35.98127673745823
3200401,35.638411408011166
3200402,24.940257751224557
3200403,31.84064972106814
3200404,34.26617444364042
3200405,48.38921284737573
3200406,24.917230199791604
3200407,21.286015465918055
3200408,23.18985808916178
3200409,26.169618884882425
3200410,35.914218483407666
3200411,41.50102108029839
3200412,35.027686349684124
3200413,36.149163081653775
3200414,227.49350313994563
3200415,36.77304378459193
3300100,39.146804927069525
3300201,33.66718318921615
3300301,31.15465983548416
3300401,38.14089711438954
3300501,33.33545253982189
3300601,35.8619688067878
3300602,45.55318327200959
3300603,39.66793587529233
3300701,45.56775946454173
3300801,43.3088322970848
3400101,42.26914719244716
3400102,31.40836831020853
3400301,65.5681440434356
3400302,44.541308392948764
3400303,49.463363541898644
3400304,38.487235575004874
3400305,61.13708330686567
3400306,72.19676303268038
3400307,47.44895949725871
3400308,66.53613435974738
3400501,34.71121150960167
3400502,40.486938623076036
3400503,24.57900767297314
3400504,43.29592368822314
3400601,64.99682276154508
3400602,58.94271532957648
3400603,60.82531338066748
3400604,39.11241694523335
3400605,41.81133050490394
3400800,54.00880194982243
3400901,47.435334626552866
3400902,55.93439466549563
3400903,41.49810965105685
3400904,50.81101261436385
3400905,38.13510841666764
3400906,33.268700704443674
3400907,34.05603699928673
3401001,87.40934640915802
3401002,54.42579184112844
3401003,49.20915828702525
3401101,104.23156525551953
3401102,50.44730619564764
3401103,44.24918873437054
3401104,49.36258875212989
3401105,53.87484286400148
3401106,54.974234159551166
3401201,48.10061386927115
3401202,42.643628975596584
3401203,57.643429554311886
3401204,40.95391816510606
3401205,45.88973529801644
3401401,42.53172447693823
3401402,43.12664529233463
3401403,63.0652032283292
3401404,67.52986217317893
3401405,29.597099511679897
3401406,26.093037741792877
3401407,28.178885148354546
3401501,48.050139579618914
3401502,128.86781296202426
3401503,53.0970966850128
3401504,73.26843921779636
3401600,48.85971143588304
3401700,35.813893467524224
3401901,37.31507149968586
3401902,66.89673987898166
3401903,49.74404996675229
3401904,42.434648904443705
3401905,25.838435498616835
3402001,44.29871378535091
3402002,52.15692513375075
3402003,45.88821514202477
3402101,29.454577294870443
3402102,39.81508576895086
3402103,33.85836485149427
3402104,51.13057272010723
3402201,34.66997106232373
3402202,40.8673818479152
3402301,27.593599468442516
3402302,60.47077724923681
3402303,39.309578392950996
3402401,28.313833901868318
3402501,29.280844965092665
3402601,41.747308432139896
3500100,24.696299049160334
3500200,35.367263444214394
3500300,39.4321693473627
3500400,30.252859356403064
3500500,40.323755979932145
3500600,33.822881106751204
3500701,32.04605297623258
3500702,32.04393708301548
3500703,99.97297947355129
3500704,31.162315022397767
3500705,34.46684389018714
3500706,24.91123529062792
3500800,29.44899055728209
3500900,27.17660744770546
3501001,27.41995246760871
3501002,26.814257622495173
3501100,34.80001666901775
3600100,28.261818495200018
3600200,30.720753085076296
3600300,194.82064371497847
3600401,30.090127598099826
3600402,34.29373498420315
3600403,36.90527508210462
3600500,27.98183059580982
3600600,28.594479069469635
3600701,27.85816914760774
3600702,41.57149515681296
3600703,45.32078903711589
3600704,48.62337152410665
3600800,29.803729048079674
3600901,38.246500441520354
3600902,31.242104527827358
3600903,30.01477091051371
3600904,36.33920497745217
3600905,32.93475582828498
3600906,45.06002393579606
3601000,27.957993263030588
3601101,35.53477915330491
3601102,34.340085936184636
3601201,35.65908499699691
3601202,41.95440496665258
3601203,39.29943318959194
3601204,31.80709712370918
3601205,34.972119375613104
3601206,37.247302389790875
3601207,41.001074426510925
3601300,46.18959364958504
3601500,29.25994792971506
3601600,38.46076055947352
3601700,34.418446107021396
3601801,45.10894579822237
3601802,39.64470269919329
3601900,35.69837682168589
3602001,35.622907371700364
3602002,39.20286403506529
3602100,42.01345814230953
3602201,28.83340385463447
3602204,30.202605673935956
3602300,32.35225196190088
3602403,32.63546098058403
3602404,31.264974049982488
3602500,26.85780564504203
3602600,31.045024334854375
3602701,42.187536065317175
3602702,51.049878091123944
3602803,46.76087327340327
3602804,49.154734430098365
3602805,46.415202097902565
3602901,40.67933823295563
3602902,37.30196748587379
3602903,39.844921821080554
3603001,54.05929026674552
3603002,60.88857643731622
3603003,36.056961599946426
3603102,49.91883408821179
3603103,71.4023863050895
3603110,57.68307534963401
3603111,70.22622117231361
3603112,36.06654701098132
3603113,89.36640441786433
3603114,70.11723406923338
3603201,83.30896190539544
3603202,69.30770966192942
3603203,64.53776868101242
3603204,54.3630926729998
3603205,50.175825816905814
3603206,32.1893645165375
3603207,47.85037052695626
3603208,40.848114994609844
3603209,51.12752990853172
3603210,46.71099712539735
3603211,40.88491885188035
3603212,51.5902525789715
3603301,56.52886824134486
3603302,57.15325657191758
3603303,49.46910396449994
3603304,46.22640629470901
3603305,60.959647359208574
3603306,40.08525637047709
3603307,39.258735784281605
3603308,36.69946292124378
3603309,42.785572812592584
3603310,32.31745284538545
3603311,44.17271941191915
3603312,38.481294113586955
3603313,35.319510611750665
3604103,49.13725145932632
3604104,79.42858218403957
3604107,87.00193140710806
3604108,96.02762373415294
3604109,34.51315948244913
3604110,46.177881338068566
3604111,37.74079059824431
3604112,37.6613740676255
3604121,79.07257407344865
3604165,75.40738616730599
3604204,30.789501354213204
3604205,28.724497362689224
3604207,26.598624713173454
3604208,45.33827332457773
3604209,27.40883069167879
3604210,31.54633082757161
3604211,31.16453399730692
3604212,33.469273788449
3604221,35.45077096951186
3604263,24.204902666709458
3604301,56.26377741974621
3604302,68.82158872620292
3604303,52.09039547858851
3604304,37.7069293986931
3604305,30.848854906343014
3604306,69.19393235532291
3604307,45.346968033554106
3604308,51.19557482088313
3604309,39.8332277348537
3604310,45.0835244780451
3604311,35.60007643419929
3604312,34.887026449202544
3604313,32.05444814270382
3604314,43.16236504799064
3604315,48.893496837464
3604316,28.707510614539274
3604317,31.696932249727475
3604318,38.44500419023777
3604401,43.43718213892752
3604402,70.7905569040749
3604403,31.271272051774705
3604404,34.636051252343975
3604405,37.47066577140273
3604406,52.550865231258896
3604407,40.142355182222076
3604408,42.40692842211839
3604409,32.48255118265491
3604410,38.30059537137218
3604411,41.16682434143082
3604412,35.6481408850574
3604413,34.36274416314984
3604414,38.40919322420045
3604501,34.617321685665566
3604502,47.90606333009709
3604503,38.95492222647644
3700100,33.313456013740115
3700200,23.303433716619644
3700300,23.424778915019424
3700400,30.56358753755977
3700500,29.689710782981837
3700600,25.380813270211355
3700700,28.902581650293765
3700800,29.411159109000177
3700900,25.400451682301952
3701001,26.17028900684493
3701101,34.5930450094529
3701201,35.84068250723904
3701202,45.286041803812296
3701203,43.80830481471845
3701204,34.87305152857654
3701205,36.183619465671335
3701206,63.76302119104147
3701207,51.80075195054019
3701208,54.055136816627034
3701301,42.467299328650036
3701302,38.03857059564072
3701400,41.261334447653994
3701500,55.01361519217293
3701600,27.909079779242806
3701701,37.69275380022925
3701702,23.685796126640767
3701703,40.47173139444556
3701704,29.63099087454558
3701801,42.58442572541783
3701802,28.98819814293173
3701803,34.807091683125996
3701900,28.844770946016553
3702000,25.134491984274558
3702100,33.0661757917231
3702201,39.015529834822836
3702202,32.7151352224744
3702300,26.474954359567334
3702400,31.95589294147743
3702500,35.257453553226455
3702600,37.711292583273234
3702700,31.984261519413476
3702800,31.474413955427128
3702900,37.491753444670906
3703001,29.74573773672355
3703002,33.96207387301252
3703101,43.28428928774919
3703102,25.399169051255562
3703103,25.636289680941797
3703104,60.81836353148218
3703105,38.1548810816331
3703106,51.618290714067584
3703107,37.252735143127076
3703108,44.47777152418766
3703200,39.69324537924733
3703300,32.17922611427283
3703400,26.73866935262901
3703500,29.559688128562613
3703600,33.62940124681481
3703700,32.280886187187434
3703800,37.2412382800819
3703900,25.721432946894648
3704000,22.430888883294077
3704101,27.005627693035976
3704200,26.537622807033436
3704300,52.42400133966536
3704501,23.846489447571663
3704601,45.68801899549133
3704701,44.69176336580684
3704800,37.38942515372679
3704900,23.923726087693453
3705001,26.59832407572715
3705002,28.241525173044757
3705003,29.15439675827342
3705200,27.242464101971688
3705301,29.591834730281878
3705401,46.76035776269128
3800100,37.0278201231474
3800200,32.04937048683466
3800300,32.501445687363166
3800400,30.892233723008427
3800500,31.369664761550162
3800600,33.78566947589288
3900100,26.50123136178378
3900200,30.378773777155654
3900301,44.51448690254852
3900302,26.02380805549047
3900303,22.557716831390668
3900401,30.663265634078925
3900500,27.188047801102908
3900601,25.738031151768194
3900602,39.7598992677187
3900701,40.58141557269371
3900702,36.57896340771749
3900703,26.580379984621473
3900704,27.50963912883493
3900705,87.3865765757875
3900706,26.50810649567865
3900707,26.725410090867005
3900708,21.82609099663335
3900709,28.745273414189032
3900710,51.314568564976014
3900801,33.40614246551898
3900802,34.882005797285714
3900900,33.27855214050521
3901001,27.906461958432956
3901002,30.44401632935784
3901003,26.995266074882206
3901100,28.305564553235122
3901201,46.95885478909789
3901202,29.802791577658798
3901203,23.43123381335006
3901204,30.91770083762745
3901300,41.4848180802772
3901400,28.943424748605537
3901500,25.450216840112656
3901600,25.201631687293762
3901700,24.691584700141185
3901800,30.55264642171641
3901900,35.293223348281856
3902000,29.341743794226765
3902100,27.858864971614665
3902200,26.740509242711166
3902300,34.884240450719986
3902400,31.662321008372825
3902500,34.27810520315762
3902600,27.160212030336684
3902701,29.93021764936364
3902702,26.003240841194785
3902703,28.62294077665917
3902800,53.027742228775566
3902900,27.59979955656317
3903000,24.936069053671353
3903100,27.13275102179098
3903200,30.469928369940735
3903301,43.38674973977001
3903302,61.007286428409536
3903401,42.978463496458275
3903402,40.30345554296972
3903403,34.99866380935502
3903404,43.30986888025594
3903405,42.838612817373345
3903406,30.836336716847423
3903407,24.559900697664208
3903408,32.60807065649409
3903409,27.612331057588616
3903410,29.709086609385288
3903411,31.966894100328137
3903500,35.23114786089383
3903600,48.76284912833313
3903701,29.962397983268893
3903702,30.620984999467424
3903703,23.661562402860955
3903704,43.582809137601934
3903801,29.5776345655408
3903802,30.233087735124528
3903803,42.278574041267156
3903901,46.21930272072063
3903902,38.476543752262906
3904000,56.247037505545926
3904100,29.904392188001047
3904200,26.506821892103442
3904300,28.65595079819935
3904400,26.8889164049612
3904501,28.094274041463308
3904602,36.78236111996517
3904701,50.93709408195028
3904702,39.322589871622405
3904703,30.936935982685313
3904704,33.248752516583004
3904705,24.689199962147566
3904706,29.786973500748342
3904707,42.40319201840666
4020100,24.247706774767384
4020200,29.46115300922796
4020300,28.915668505302403
4020400,28.97063357740538
4020500,23.63710778801693
4020600,25.19751831245595
4020700,30.295660706559104
4020801,29.570970940128145
4020802,37.99912940186074
4020803,26.437935654330584
4020804,36.63128848532917
4020805,33.58241347908673
4020900,26.25695577727825
4021000,23.026728396659205
4021100,45.740714488666
4021200,27.427417543325785
4021301,28.348677124111614
4021302,26.63822436814371
4021401,36.85835234531983
4021402,45.5463627346692
4021403,29.369261252639404
4021404,31.97721112465279
4021405,25.164646364621582
4021406,23.682044297985282
4021500,34.374825468756036
4021600,24.26161084826761
4021700,24.146342355326194
4021800,33.445463633497596
4021900,28.16288096297601
4022000,26.800629412169144
4022100,24.587832855235774
4100301,36.616405027303784
4100501,39.03991538241184
4100502,37.59340673780714
4100503,35.50252886019275
4100504,205.17735439788686
4101701,40.17962492668519
4101702,32.77596209485362
4101900,27.210556111847755
4102901,32.338456602175455
4102902,37.56331238714292
4103903,27.220432570908528
4103904,32.64533551816682
4103905,34.274653898690815
4104301,28.751188417375936
4104703,28.270571873638232
4104704,29.922243969859842
4104705,32.52285574118612
4105101,42.242979635375775
4105102,27.88117214820451
4105103,43.172586815856555
4105105,46.83650636719127
4105114,47.069110925494435
4105116,33.61265570108889
4105901,30.07154781996337
4106501,34.09152796983858
4106720,39.351940786679634
4106721,47.568258961716765
4106722,43.81659595328326
4106723,38.910134587251726
4106724,43.069942227017194
4107100,34.46867869101764
4109000,30.939643899741053
4109100,41.2804146711945
4109200,32.494342282717994
4109300,31.96248517439693
4200111,27.123352219213512
4200112,30.79692276229234
4200200,30.516843113453078
4200300,26.496176328080576
4200400,28.232218400565806
4200500,35.023945617210984
4200600,30.610093974379303
4200701,29.408064128882966
4200702,33.78799097190605
4200801,33.29143612534377
4200802,32.69308611672702
4200803,29.855296028755415
4200900,25.255796390870408
4201000,28.109607400454014
4201100,26.345239656178517
4201200,26.975263754940904
4201300,25.623804833658912
4201400,28.324903832513442
4201511,33.60571402998315
4201512,229.61403358633572
4201600,36.857014670590196
4201701,41.651512234471696
4201702,33.708961454340994
4201801,38.19679985516967
4201802,50.58352250032639
4201803,37.17757139093663
4201804,34.913464376414204
4201805,29.81193787833992
4201806,120.73352299782816
4201807,39.384928873452466
4201900,26.727468173075838
4202011,34.95464084396535
4202012,30.850732014553486
4202013,34.02559113021891
4202100,29.24080830475716
4202200,27.136266053398057
4202301,29.01129918156917
4202302,45.871927042792954
4202401,27.7874210303637
4202402,37.912340619657535
4202500,26.3806770861403
4202600,33.0645714972471
4202701,34.7269279334981
4202702,26.013110961146044
4202703,33.95614626175425
4202801,33.926476989309414
4202802,51.01296109712807
4202803,22.64707507421605
4202901,34.791689432649925
4202902,35.68689592179926
4203011,39.88973951895357
4203012,52.373382321376205
4203013,51.156603926382935
4203014,34.015309581927546
4203015,38.98588815569705
4203111,42.913393387542676
4203112,44.00687981590463
4203113,39.56512282197618
4203114,39.6406440988539
4203115,60.981380987893665
4203116,61.369297298617155
4203117,40.54570496082537
4203216,41.02407087824543
4203221,30.090405896583178
4203222,27.98866492947531
4203223,25.524019595447218
4203224,27.260891516384724
4203225,18.19991475632535
4203227,32.537969609688275
4203228,32.49049075063322
4203229,22.887896928719748
4203230,55.49837856362399
4203231,37.669998048566875
4203311,61.22187144855389
4203312,34.92747807067207
4203313,28.93056308765563
4203314,44.86084219149895
4203411,46.58115979563083
4203412,60.948317169900186
4203413,46.21104507029973
4203414,41.64276266243439
4203415,51.88161671383657
4203501,31.413759940070936
4203502,31.44779551354507
4203503,30.810291242640286
4203504,36.6374348449771
4203601,37.65185297925689
4203602,30.5915359482525
4203603,34.87494553409802
4203701,45.987055243069356
4203702,29.59805478976233
4203800,29.619038658655658
4203900,28.750909738175256
4204011,39.331517007809424
4204012,26.379783576894095
4400103,31.809881910172503
4400105,37.02372946866633
4400106,29.301942348199674
4400107,48.116126874010845
4400200,37.59506275076605
4400300,41.322565041409455
4400400,46.3756830598201
4500101,38.763784227335016
4500201,36.07695350601823
4500301,32.70988792671067
4500302,27.804783470931934
4500303,40.00832177955322
4500304,35.08212312542675
4500305,35.602816059345265
4500401,27.062233812495794
4500402,31.12848960954548
4500403,26.086809653120326
4500501,26.4111691373166
4500601,46.11600726177259
4500602,27.625360529083284
4500700,32.554525800224646
4500800,31.38081259644283
4500901,31.081956804529383
4501001,33.1779245739312
4501100,24.80157175411741
4501200,28.616488442252052
4501301,98.89894450789055
4501302,27.46718187193852
4501401,35.496178048991105
4501402,26.930363572324897
4501403,26.640437178820598
4501501,30.879869948702037
4501600,28.565705091408493
4501700,25.878671285235672
4501800,26.32354535283406
4501901,24.727710114045887
4502001,44.059746195205996
4502100,50.664972046351735
4502201,32.916809108458175
4502202,31.75221687598067
4502301,48.114611680873026
4502302,30.80604773963697
4502303,61.97341392522121
4502400,29.390967916577747
4502500,27.307699364847704
4502601,24.913061224850463
4502701,33.165930654157755
4502702,27.38026054494508
4600100,27.266109823689057
4600200,38.00066139819372
4600300,39.53332190913878
4600400,25.888271764516524
4600501,36.833751844956346
4600601,32.08954605713132
4700100,23.371284821377312
4700200,24.6777685912393
4700301,40.873893676463176
4700302,24.04154146029878
4700401,29.49624555556247
4700501,40.18974423292616
4700600,28.351967125799312
4700700,24.276407842571487
4700800,27.47885418179949
4700900,24.295589734281272
4701000,28.189724648808458
4701101,25.3373484641234
4701201,26.95062518885551
4701300,25.637711519127166
4701400,26.498533506180422
4701501,24.36668250680426
4701502,44.60793859361853
4701503,33.14208174549852
4701504,32.11443119936087
4701600,35.4368727472996
4701700,31.531540181569245
4701800,23.31154140562432
4701900,34.41304008556189
4702001,28.335453681947374
4702002,27.327799621545733
4702003,32.45634233212972
4702101,59.4459752750106
4702102,50.87895494306495
4702200,33.44563664593817
4702300,30.371388858855287
4702401,42.86448442188742
4702402,34.9942424719614
4702403,30.69202761959719
4702404,29.74728992268267
4702405,28.671219238696047
4702406,90.54956925204223
4702501,33.012926047345076
4702502,37.71832627207309
4702503,24.561180691096553
4702504,33.80683090418006
4702505,40.345579831582725
4702506,53.169216317192735
4702507,32.31763346797784
4702508,18.58229059841064
4702600,31.709624859750804
4702700,27.13929834371534
4702800,28.30707692055127
4702900,22.880098998066643
4703000,31.25179734967945
4703100,31.699948802206823
4703200,27.70893352953039
4703300,30.596415967617585
4703401,31.999371583411875
4703402,33.69328489486618
4703403,38.23887698613379
4703500,25.323314615190675
4703600,25.14830852027022
4703700,26.943702696918628
4800100,27.01306819694028
4800200,28.97462389155207
4800300,32.25540138563047
4800400,24.214204373102078
4800501,22.49949833852868
4800502,35.82118355703285
4800600,30.29181393157803
4800700,27.227193365394907
4800800,29.317908694330853
4800900,34.1690672409845
4801000,29.462774404981765
4801100,26.08760276855919
4801200,30.68745540904298
4801300,25.282963591104846
4801400,28.161063357686665
4801501,32.187509803547194
4801502,30.319656652207275
4801600,29.082957453113956
4801700,26.756477926858537
4801800,26.19787867170183
4801901,50.181421697621886
4801902,56.28528381460764
4801903,44.858359313808236
4801904,55.47237316757472
4801905,43.74541771104453
4801907,46.02283172198228
4801908,57.9745326934803
4801909,77.62842943081293
4802001,43.723269506369846
4802002,33.158871654757135
4802003,68.65328046424551
4802004,49.51526986908631
4802005,27.241919517381028
4802006,44.42189857921964
4802101,33.9662953826874
4802102,37.855743533165885
4802200,35.201290439339346
4802301,31.370938421526606
4802302,24.060469489835835
4802303,38.44891304665437
4802304,22.34305648515369
4802305,21.99838211142342
4802306,40.030736347981914
4802307,37.594458728257976
4802308,28.56239072865314
4802309,45.080713164279885
4802310,44.846228847840315
4802311,58.48315077234857
4802312,3405.0391441976485
4802313,69.3592936707237
4802314,22.94765394955093
4802315,34.65674319472511
4802316,23.61437900016053
4802317,27.007615727163998
4802318,40.294878481950214
4802319,27.25877019896506
4802320,25.496962380729325
4802321,37.509381205711435
4802322,45.68516567393136
4802400,34.50937801486105
4802501,63.34273035257876
4802502,33.45709196767951
4802503,20.83561289731323
4802504,29.00785280221102
4802505,46.19411449352236
4802506,31.221986770116775
4802507,29.45551060263606
4802508,25.057113207434924
4802509,29.508049327284425
4802510,43.96165914982989
4802511,37.36828150824292
4802512,29.807568254737607
4802513,34.13013696054979
4802514,40.28212485684092
4802515,45.239062772723635
4802516,37.521307754226505
4802600,24.905578753388838
4802700,25.207685565954048
4802900,27.65076360550653
4803000,41.2724417694717
4803100,29.846018074671555
4803305,22.882091161982775
4803306,31.217514473059595
4803307,24.404920685194785
4803308,25.2347876511324
4803309,20.962266997819622
4803310,22.606706397112085
4803400,28.170836143842262
4803501,26.03746993523251
4803502,28.49481890761398
4803600,31.629955869314877
4803700,28.237221123620042
4803801,27.316118537134386
4803802,31.066161418373376
4803900,31.166291045858305
4804000,29.010507139122254
4804100,29.70735421906253
4804200,29.934859095804843
4804301,25.971232529120194
4804302,30.78492873953945
4804400,31.90014339220306
4804501,31.400381327110214
4804502,46.287871604891826
4804503,53.71619995298522
4804504,35.55544528244839
4804601,83.87928834440365
4804602,33.83434411861068
4804603,43.39050125230942
4804604,65.20685433901608
4804605,22.52745466440974
4804606,22.478293698534156
4804607,29.343514730876162
4804608,19.641127432323476
4804609,34.40273879482167
4804610,33.04299584643381
4804611,24.136796116168824
4804612,45.730505027334196
4804613,128.4817784811823
4804614,27.597061115239363
4804615,33.83613983071336
4804616,46.38378633661127
4804617,25.392220856248557
4804618,27.564219602135392
4804619,25.52567587666012
4804620,34.25480475080281
4804621,41.4022767226284
4804622,24.868137042962076
4804623,25.458783459471917
4804624,38.88140656033448
4804625,30.699003068868493
4804626,22.210960784979456
4804627,29.119704442815504
4804628,28.637444569275477
4804629,40.78614819709017
4804630,45.092940336682226
4804631,36.864994106870434
4804633,32.708003346750075
4804634,26.92537031996855
4804635,34.21790378186643
4804636,53.82902002669872
4804637,33.11532211389167
4804638,23.108246990068842
4804639,51.975002862259686
4804640,40.01299585653649
4804701,28.779903504878085
4804702,40.14636711456819
4804801,40.0499957687703
4804802,45.45806405304848
4804803,32.762494018197145
4804901,36.40887390863195
4804902,40.68474188924618
4804903,36.777586414939385
4804904,39.34815900869701
4804906,51.859507799350204
4804907,33.433470949079116
4805000,31.65227508796318
4805100,59.53994597847099
4805201,36.19779556036311
4805202,38.40541335688084
4805203,52.39159260206076
4805204,40.98660202757271
4805301,39.093452937222544
4805302,37.29508472887782
4805303,43.38681483840281
4805304,33.44490515867199
4805305,63.97565608677298
4805306,62.72980982501452
4805307,48.612403888499664
4805308,65.15216270456457
4805309,61.85790950166204
4805401,44.18535587508159
4805402,57.306359048790796
4805500,29.908701546227473
4805600,29.86742224955143
4805700,30.379404418031434
4805800,40.036468515275054
4805901,25.78474761653435
4805902,35.448086060479106
4805903,21.67821633085866
4805904,23.964231772086446
4805905,19.264136594179757
4805906,19.46321764792571
4805907,27.515071133409165
4805908,36.58364564367012
4805909,28.34572828966275
4805910,25.77697404587098
4805911,40.792591410002885
4805912,33.29297275271812
4805913,26.7536127172874
4805914,38.73070926718203
4805915,45.63144279360249
4805916,34.08654241191501
4806000,37.809008700723645
4806100,38.79719479396511
4806301,91.93148336054345
4806302,26.514727964994506
4806500,29.16120145240585
4806601,30.93022004709817
4806603,31.97007291231248
4806604,21.96127815821595
4806701,24.744458364106368
4806702,22.23777992638557
4806703,29.479419194099112
4806801,23.257003705731464
4806802,22.64605033280267
4806803,21.378091926750585
4806804,24.338920984915255
4806805,26.831085051744267
4806806,24.789079962789664
4806807,23.70498562735697
4807200,28.082732540290756
4807300,27.510822515128634
4807401,26.949865439471367
4807402,36.099067963506755
4807500,23.185442009267287
4807600,21.276463145978077
4807700,35.95954034106951
4903000,31.005170276575807
4905000,39.390247241416496
4911002,37.1730051682596
4911003,40.8330206150709
4911004,34.23361577748207
4913000,36.079889527084504
4921000,27.30287376110264
4935008,44.66172099779158
4935009,39.69653262151732
4935011,29.98062858610595
4935012,40.765486037958176
4935013,26.427878048149683
4935014,28.17778394398714
4935015,38.042669331150144
4935016,30.27476392689389
4935017,40.04991457803018
4949001,37.058245787346415
4949002,39.5776656953645
4949003,23.079616035200146
4949004,48.01628355242009
4953000,35.08152335576865
4957001,34.36682835933888
4957002,29.400860328953193
5000100,34.00658959267098
5000200,36.804386400513536
5000300,33.58299968998081
5000400,36.680690907975126
5101301,71.55965274242642
5101302,58.35720229958094
5101500,27.608414255160948
5101900,30.344322154398874
5104101,31.780490870854276
5104102,43.9076165906689
5104103,61.91998117836178
5105901,43.09381180605578
5105902,54.87319338482669
5105904,57.05217229749797
5105905,55.2754538637274
5105906,43.380849758805816
5105907,43.45165503152113
5105908,51.18202556772672
5106100,42.3469486251087
5106900,40.63449499093573
5107300,37.89991554126965
5108300,41.81781914985201
5108501,33.07488832871232
5108701,62.93665553538829
5108702,52.25556298094854
5109500,43.42366933089622
5110701,43.17476233437252
5110702,57.28818628871077
5110703,56.8562592200981
5110901,39.81185143697506
5112100,34.939033072031975
5114300,26.183170391195702
5114501,46.113220840953474
5114900,29.473298490994196
5115301,49.51223737412989
5115302,38.197507467113034
5115303,34.60707835491424
5116101,34.6418956844205
5116500,30.057577592917166
5117100,27.577791602832615
5117700,35.99926535441419
5117900,42.139913249966455
5118500,27.528462310212305
5119100,28.47879936358954
5151000,66.39659909303431
5154001,42.09395899749656
5155001,29.29799425608998
5155002,40.480032104566334
5160001,50.46649120651114
5161001,76.18569592744761
5165000,29.905328541746243
